source_site,search_term,listing_title,listing_url,seller_name,seller_url,price_text,price_min,price_max,currency,shipping_text,orders_text,rating_text,store_rating_text,image_url,raw_brand,raw_calibre,raw_type,description_snippet
aliexpress.com,eta 251.265 movement,watch hands green luminous hands fit  ETA2836 2824  movement Watch repair and replacement of parts,https://www.aliexpress.com/item/1005009986357303.html,,,7.79 - 8.63,7.79,8.63,AUD,,14 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/Sf52fec455c1e4f53899c3c634dd2273aA.jpg,,,,watch hands green luminous hands fit  ETA2836 2824  movement Watch repair and replacement of parts
aliexpress.com,eta 251.265 movement,NEITON watch hands green luminous fit NH36 ETA 2836 2824 Miyota 8205 8215 821A Mingzhu 2813 3804 NH35movement watch hands,https://www.aliexpress.com/item/1005002571450893.html,,,5.83,5.83,5.83,AUD,,234 sold,4.7,,//ae-pic-a1.aliexpress-media.com/kf/H2baa9fa8b3264dbe9b9bec1d33a1ed6fW.jpg,,,,NEITON watch hands green luminous fit NH36 ETA 2836 2824 Miyota 8205 8215 821A Mingzhu 2813 3804 NH35movement watch hands
aliexpress.com,eta 251.265 movement,"Modified watch hands, color blocked red silver hands, green luminous hands, modified stainless steel NH35/36/4R/7S movement",https://www.aliexpress.com/item/1005008034316797.html,,,9.89 - 11.24,9.89,11.24,AUD,,,,,//ae-pic-a1.aliexpress-media.com/kf/S840961a99be748c089a70845b6f11119K.jpg,,,,"Modified watch hands, color blocked red silver hands, green luminous hands, modified stainless steel NH35/36/4R/7S movement"
aliexpress.com,eta 251.265 movement,NEITON watch hand green luminous fit NH36 ETA 2836 2824 Miyota 8205 8215 821A Mingzhu 2813 3804 NH35 watch hands,https://www.aliexpress.com/item/1005002566714849.html,,,1.42 - 4.36,1.42,4.36,AUD,,49 sold,4.9,,//ae-pic-a1.aliexpress-media.com/kf/Hea2a423a42d34bd2a196aace2359eeeeR.jpg,,,,NEITON watch hand green luminous fit NH36 ETA 2836 2824 Miyota 8205 8215 821A Mingzhu 2813 3804 NH35 watch hands
aliexpress.com,eta 251.265 movement,Watch pointer green luminous fit NH35 NH36 movement watch hands Personalized second hand,https://www.aliexpress.com/item/1005005959928018.html,,,6.19,6.19,6.19,AUD,,18 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S46312dfa59264c408a5ba1f3fd84f30fI.jpg,,,,Watch pointer green luminous fit NH35 NH36 movement watch hands Personalized second hand
aliexpress.com,eta 251.272 movement,Watch movement accessories ETA 251.272 Movement without fake hands Four o'clock calendar position,https://www.aliexpress.com/item/1005008584368189.html,,,131.39,131.39,131.39,AUD,,39 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S3918d20d4dd7453a93860a7fd0f2c2b2z.jpg,,,,Watch movement accessories ETA 251.272 Movement without fake hands Four o'clock calendar position
aliexpress.com,eta 251.272 movement,Watch movement accessories ETA 251.272 Movement without fake hands Four o'clock calendar position,https://www.aliexpress.com/item/1005004617051546.html,,,115.19,115.19,115.19,AUD,,62 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S7db400a7a8154c5c87695a231d0d2fa7w.jpg,,,,Watch movement accessories ETA 251.272 Movement without fake hands Four o'clock calendar position
aliexpress.com,eta 251.272 movement,1 PCS Quartz movement for Swiss ETA 251.272 Quartz Movement without battery 6 Pin Date at 4 O'clock Watch Repair Parts Accessory,https://www.aliexpress.com/item/1005005928089896.html,,,134.19 - 235.42,134.19,235.42,AUD,,7 sold,,,//ae-pic-a1.aliexpress-media.com/kf/S0210cdbb7c124a4ab6a41eb87d2c3572s.jpg,,,,1 PCS Quartz movement for Swiss ETA 251.272 Quartz Movement without battery 6 Pin Date at 4 O'clock Watch Repair Parts Accessory
aliexpress.com,eta 251.272 movement,"Watch Movement Accessories ETA 251.272 Movement, Four-point Calendar Quartz Movement, Without False Seconds",https://www.aliexpress.com/item/1005008859658482.html,,,114.39 - 124.34,114.39,124.34,AUD,,3 sold,,,//ae-pic-a1.aliexpress-media.com/kf/S2a119913d7714dc48704c2fa8f262f3cN.jpg,,,,"Watch Movement Accessories ETA 251.272 Movement, Four-point Calendar Quartz Movement, Without False Seconds"
aliexpress.com,eta 251.272 movement,Watch Movement Accessories ETA 251.272 Movement Without Fake Hands Four O'clock Calendar Position,https://www.aliexpress.com/item/1005010658704069.html,,,117.99 - 122.91,117.99,122.91,AUD,,,,,//ae-pic-a1.aliexpress-media.com/kf/S468d625437424827bfc5f43f229452152.jpg,,,,Watch Movement Accessories ETA 251.272 Movement Without Fake Hands Four O'clock Calendar Position
aliexpress.com,eta 251.272 movement,Watch movement accessories original ETA 251.272 movement accessories 251.272 circuit board single piece,https://www.aliexpress.com/item/1005010476946608.html,,,62.69,62.69,62.69,AUD,,,,,//ae-pic-a1.aliexpress-media.com/kf/See1e76eb66fc44c785169ea5b27e05c2c.png,,,,Watch movement accessories original ETA 251.272 movement accessories 251.272 circuit board single piece
aliexpress.com,eta 251.272 movement,Automatic Reversing Wheel Watch Movement parts For 2836-2 2824-2 2834-2 2846 Watch Movement Automatic 3-Wheel/4-Wheel Replace,https://www.aliexpress.com/item/1005006018667161.html,,,5.59 - 7.36,5.59,7.36,AUD,,112 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S06a655127bc94de2bae4895695a6bf54L.jpg,,,,Automatic Reversing Wheel Watch Movement parts For 2836-2 2824-2 2834-2 2846 Watch Movement Automatic 3-Wheel/4-Wheel Replace
aliexpress.com,eta 251.272 movement,2/10 Piece Optional Watch Calendar Driving Wheel Replacement Parts For 46943 Movement Repair Kit,https://www.aliexpress.com/item/1005004239430277.html,,,2.79 - 4.43,2.79,4.43,AUD,,15 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S4ae617a609034073b33ba1a612ab08d6d.jpg,,,,2/10 Piece Optional Watch Calendar Driving Wheel Replacement Parts For 46943 Movement Repair Kit
aliexpress.com,eta 251.272 movement,3pcs Watch Hands Luminous Needles Watch Accessories For ETA 6497 6498 Seagull ST3600 ST3621 Movement Pilot Mechanical Watch,https://www.aliexpress.com/item/1005004671195464.html,,,3.62 - 5.93,3.62,5.93,AUD,,50 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/Sb5235208bd4540f998705a25d8d8a68ek.jpg,,,,3pcs Watch Hands Luminous Needles Watch Accessories For ETA 6497 6498 Seagull ST3600 ST3621 Movement Pilot Mechanical Watch
aliexpress.com,eta 251.272 movement,Tianjin/ETA 2892A2 Movement Accessories Movement Three Wheel 2892-2 Movement Accessories Watch Accessories,https://www.aliexpress.com/item/1005008490743490.html,,,4.72,4.72,4.72,AUD,,4 sold,,,//ae-pic-a1.aliexpress-media.com/kf/S4e78ff902fa64f86bd5ccd8a1f6e0447h.jpg,,,,Tianjin/ETA 2892A2 Movement Accessories Movement Three Wheel 2892-2 Movement Accessories Watch Accessories
aliexpress.com,eta 251.272 movement,Watch accessories brand new 5030. D movement circuit board 5030 circuit board 5030D circuit board IC,https://www.aliexpress.com/item/1005004784691431.html,,,11.79,11.79,11.79,AUD,,23 sold,4,,//ae-pic-a1.aliexpress-media.com/kf/S65633d91fb0a46aca209b55252343050O.jpg,,,,Watch accessories brand new 5030. D movement circuit board 5030 circuit board 5030D circuit board IC
aliexpress.com,eta 251.272 movement,Ronda 505 515 585 705 775 785 715 Movement Watch Movement Parts  Circuit Board Coil Original Brand Watch Repair Tool Afterma,https://www.aliexpress.com/item/1005009290696545.html,,,6.89 - 9.84,6.89,9.84,AUD,,36 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/Sc376962793254b4bb7b75f02d68de101F.jpg,,,,Ronda 505 515 585 705 775 785 715 Movement Watch Movement Parts  Circuit Board Coil Original Brand Watch Repair Tool Afterma
aliexpress.com,eta 251.272 movement,Watch Accessories Suitable For Swis.s Original ETA 251.262 Movement Green Circle Red  Circle 251.272 Coil Repair Parts,https://www.aliexpress.com/item/1005011889997887.html,,,17.09,17.09,17.09,AUD,,,,,//ae-pic-a1.aliexpress-media.com/kf/S8083b432c0ca4db59f17ef68850a52c5o.jpg,,,,Watch Accessories Suitable For Swis.s Original ETA 251.262 Movement Green Circle Red  Circle 251.272 Coil Repair Parts
aliexpress.com,eta 251.272 movement,Quartz Watch Movement Circuit Board Parts For VX12 VX12E VX32 VX42 VX43 Movement Accessories,https://www.aliexpress.com/item/1005006057067729.html,,,1.95 - 2.21,1.95,2.21,AUD,,75 sold,4.9,,//ae-pic-a1.aliexpress-media.com/kf/S91ded60db0654404b571344223e7bdb2m.jpg,,,,Quartz Watch Movement Circuit Board Parts For VX12 VX12E VX32 VX42 VX43 Movement Accessories
aliexpress.com,eta 251.272 movement,Quartz Watch Movement IC Circuit Board Replacement For Swiss Ronda 505 515 517 507 Quartz Watch Movement Repair Tools Parts,https://www.aliexpress.com/item/1005006219845405.html,,,4.49 - 4.54,4.49,4.54,AUD,,91 sold,4.9,,//ae-pic-a1.aliexpress-media.com/kf/S310702abbf5a44c78451d6634dcd8551s.jpg,,,,Quartz Watch Movement IC Circuit Board Replacement For Swiss Ronda 505 515 517 507 Quartz Watch Movement Repair Tools Parts
aliexpress.com,eta 251.272 movement,"Watch movement accessories  for ETA 251.272 quartz movement, multi-function quartz machine",https://www.aliexpress.com/item/1005008832201898.html,,,139.99 - 155.54,139.99,155.54,AUD,,,,,//ae-pic-a1.aliexpress-media.com/kf/Sffc93ecd0fab490d87009db9d7c96918H.jpg,,,,"Watch movement accessories  for ETA 251.272 quartz movement, multi-function quartz machine"
aliexpress.com,eta 251.274 movement,Watch Movement Accessories ETA 251.274 Quartz Movement Four Point Calendar Quartz Movement,https://www.aliexpress.com/item/1005010359064928.html,,,166.69,166.69,166.69,AUD,,,,,//ae-pic-a1.aliexpress-media.com/kf/Sbf2c8dfb20334c71a957f0d9d678ac0fQ.jpg,,,,Watch Movement Accessories ETA 251.274 Quartz Movement Four Point Calendar Quartz Movement
aliexpress.com,eta 251.274 movement,Watch movement accessories ETA 251.274 movement quartz movement  Four o'clock calendar 2 6 10 small second hand,https://www.aliexpress.com/item/1005008093067522.html,,,166.39,166.39,166.39,AUD,,6 sold,,,//ae-pic-a1.aliexpress-media.com/kf/S4e703bd2202a415fbb61acc9b1156b1bo.jpg,,,,Watch movement accessories ETA 251.274 movement quartz movement  Four o'clock calendar 2 6 10 small second hand
aliexpress.com,eta 251.474 movement,Watchmaker Watch Movement Parts ETA 251.474 / 251.471 Movement Quartz Movement 251471,https://www.aliexpress.com/item/1005009919916343.html,,,140.39 - 311.98,140.39,311.98,AUD,,1 sold,,,//ae-pic-a1.aliexpress-media.com/kf/S2048f0c0b4c1490ebf9789a657b6994eD.jpg,,,,Watchmaker Watch Movement Parts ETA 251.474 / 251.471 Movement Quartz Movement 251471
aliexpress.com,eta 251.474 movement,Watchmaker watch movement parts Swiss original ETA 251.474 / 251.471 movement quartz movement 251471,https://www.aliexpress.com/item/1005008957229800.html,,,140.69,140.69,140.69,AUD,,16 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S031909ff90804a2a9bcc3d96783f7764b.jpg,,,,Watchmaker watch movement parts Swiss original ETA 251.474 / 251.471 movement quartz movement 251471
aliexpress.com,eta 251.474 movement,PAM 6152 Watch Case 47mm Case Vintage Case Dial Hands for ETA 6497/6498 ST3600 Movement Stainless Steel Watch Case PAM 6152 Case,https://www.aliexpress.com/item/1005010368681980.html,,,87.1 - 125.78,87.1,125.78,AUD,,4 sold,,,//ae-pic-a1.aliexpress-media.com/kf/S2fd62b48b8b1428b875889b3fc9e5cafy.jpg,,,,PAM 6152 Watch Case 47mm Case Vintage Case Dial Hands for ETA 6497/6498 ST3600 Movement Stainless Steel Watch Case PAM 6152 Case
aliexpress.com,eta 251.474 movement,47mm PAM Vintage Retro Stainless Steel Case for 6152/1 ETA 6497/6498 ST3600 Mechanical Movement Accessories Watch Case Parts,https://www.aliexpress.com/item/1005007992084567.html,,,42.64 - 72.01,42.64,72.01,AUD,,33 sold,4.7,,//ae-pic-a1.aliexpress-media.com/kf/S8581ab995c7543e2919e91a9a39814b9t.jpg,,,,47mm PAM Vintage Retro Stainless Steel Case for 6152/1 ETA 6497/6498 ST3600 Mechanical Movement Accessories Watch Case Parts
aliexpress.com,eta 251.474 movement,NH35 Dial 8215/ETA 2824 Watch Dial 28.5mm Dial Fits NH35 NH36 8215 ETA 2824 Movement Men Watch Retrofit 28.5mm Watch Dial Parts,https://www.aliexpress.com/item/1005011542105252.html,,,1.42 - 6.59,1.42,6.59,AUD,,44 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S379ca19a898b4cb5a3d38160418f8864b.jpg,,,,NH35 Dial 8215/ETA 2824 Watch Dial 28.5mm Dial Fits NH35 NH36 8215 ETA 2824 Movement Men Watch Retrofit 28.5mm Watch Dial Parts
aliexpress.com,eta 251.474 movement,"Modified watch accessories, new minimalist polished green luminous watch hands suitable for Japanese NH35/364R/7S movement",https://www.aliexpress.com/item/1005008082693218.html,,,8.29 - 10.23,8.29,10.23,AUD,,31 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S04d043f0443d42be9129728b542bc09dZ.jpg,,,,"Modified watch accessories, new minimalist polished green luminous watch hands suitable for Japanese NH35/364R/7S movement"
aliexpress.com,eta 256.041 movement,Watch movement accessories original ETA 256.041 movement 256.041 circuit board unit price,https://www.aliexpress.com/item/1005010475654859.html,,,75.19,75.19,75.19,AUD,,2 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S9fd2793c8bb34f3a83fd02e2adf88731b.jpg,,,,Watch movement accessories original ETA 256.041 movement 256.041 circuit board unit price
aliexpress.com,eta 256.041 movement,ETA watch movement E61.111 E63.111 E64.111 replaces 256.111 256.041 ETA 255.112 quartz movement,https://www.aliexpress.com/item/1005006521086543.html,,,102.69,102.69,102.69,AUD,,13 sold,3,,//ae-pic-a1.aliexpress-media.com/kf/Sb81a2cf2adb546498024c6e9fd0e9e4dS.jpg,,,,ETA watch movement E61.111 E63.111 E64.111 replaces 256.111 256.041 ETA 255.112 quartz movement
aliexpress.com,eta 256.041 movement,1pcs/lot New Original 256 041 Watch movement parts circuit board Swiss ETA 256.041 movement quartz movement IC in stock,https://www.aliexpress.com/item/1005008932926809.html,,,90.69,90.69,90.69,AUD,,3 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/Scba19f23995e473e967b878a213571c68.png,,,,1pcs/lot New Original 256 041 Watch movement parts circuit board Swiss ETA 256.041 movement quartz movement IC in stock
aliexpress.com,eta 256.041 movement,For The New ETA E61.041 Movement Replaces The 256.041 Two-pin E61041 Quartz Movement,https://www.aliexpress.com/item/1005011801857271.html,,,196.39 - 231.05,196.39,231.05,AUD,,,,,//ae-pic-a1.aliexpress-media.com/kf/S5b226d11880a4a169a2733d33c62641cS.jpg,,,,For The New ETA E61.041 Movement Replaces The 256.041 Two-pin E61041 Quartz Movement
aliexpress.com,eta 256.041 movement,New and original ETA E61.041 movement Replaces the 256.041 movement Two-hand E61041 quartz movement,https://www.aliexpress.com/item/1005005984547882.html,,,115.99 - 231.98,115.99,231.98,AUD,,2 sold,,,//ae-pic-a1.aliexpress-media.com/kf/S9d65a955abad4ce392f88ff3c5d27289m.jpg,,,,New and original ETA E61.041 movement Replaces the 256.041 movement Two-hand E61041 quartz movement
aliexpress.com,eta 256.041 movement,"Brand new original ETA 256.041 movement for Switzerland, two-hand movement with 6-digit black date, completely new",https://www.aliexpress.com/item/1005010357324005.html,,,182.99 - 207.94,182.99,207.94,AUD,,,,,//ae-pic-a1.aliexpress-media.com/kf/Sa174757539574eb992d23611c0c0412ba.png,,,,"Brand new original ETA 256.041 movement for Switzerland, two-hand movement with 6-digit black date, completely new"
aliexpress.com,eta 256.041 movement,E61.041 Movement ETA E61.041 Movement Replacement For ETA 256.041 White Date Disk on 3 Brand New Original movement,https://www.aliexpress.com/item/1005008773044125.html,,,149.19,149.19,149.19,AUD,,1 sold,,,//ae-pic-a1.aliexpress-media.com/kf/Scce1543de1a24dc8a572e3f70789b8d9J.jpg,,,,E61.041 Movement ETA E61.041 Movement Replacement For ETA 256.041 White Date Disk on 3 Brand New Original movement
aliexpress.com,eta 256.041 movement,ETA Watch Movement E61.111 E63.111 E64.111 Replaces 256.111 256.041 ETA 255.112 Quartz Movement,https://www.aliexpress.com/item/1005010335556256.html,,,102.39,102.39,102.39,AUD,,,,,//ae-pic-a1.aliexpress-media.com/kf/Sd83d3ba5c8cc42519e6a7b63ff12cacd8.jpg,,,,ETA Watch Movement E61.111 E63.111 E64.111 Replaces 256.111 256.041 ETA 255.112 Quartz Movement
aliexpress.com,eta 256.041 movement,"Watch accessories, original ETA 256.111 256.041 quartz movement circuit board 256111 256041 IC chip",https://www.aliexpress.com/item/1005010683546044.html,,,98.39,98.39,98.39,AUD,,,,,//ae-pic-a1.aliexpress-media.com/kf/S3d0a5ab70b2049afabd7114efd06543dz.jpg,,,,"Watch accessories, original ETA 256.111 256.041 quartz movement circuit board 256111 256041 IC chip"
aliexpress.com,eta 256.041 movement,Watch movement accessories E63.041 movement replaces ETA256.041 movement with two pin three letter position,https://www.aliexpress.com/item/1005008585065202.html,,,143.99,143.99,143.99,AUD,,2 sold,,,//ae-pic-a1.aliexpress-media.com/kf/S3e988d5a3ebe4c12ad4d4e56579998543.jpg,,,,Watch movement accessories E63.041 movement replaces ETA256.041 movement with two pin three letter position
aliexpress.com,eta 256.041 movement,New Genuine ETA 256.111/256.041 Movement Accessory: Circuit Board,https://www.aliexpress.com/item/1005010391441744.html,,,114.39 - 187.52,114.39,187.52,AUD,,,,,//ae-pic-a1.aliexpress-media.com/kf/S9faf3475a344458fbd6449c514af35e90.jpg,,,,New Genuine ETA 256.111/256.041 Movement Accessory: Circuit Board
aliexpress.com,eta 256.041 movement,Watch Accessories ETA 256.111 256.041 Quartz Movement Board 256111 256041,https://www.aliexpress.com/item/1005010200857778.html,,,69.19 - 147.21,69.19,147.21,AUD,,,,,//ae-pic-a1.aliexpress-media.com/kf/S384a3bea4580431db59ec92d19d00a2cG.jpg,,,,Watch Accessories ETA 256.111 256.041 Quartz Movement Board 256111 256041
aliexpress.com,eta 256.041 movement,Watch accessories original Swiss ETA 256.111 256.041 quartz movement circuit board 256111 256041 IC,https://www.aliexpress.com/item/1005010730830940.html,,,64.99 - 73.02,64.99,73.02,AUD,,1 sold,,,//ae-pic-a1.aliexpress-media.com/kf/S180bf96cefbd42b78a0a58973cfae87b0.jpg,,,,Watch accessories original Swiss ETA 256.111 256.041 quartz movement circuit board 256111 256041 IC
aliexpress.com,eta 256.041 movement,Watch movement parts circuit board Swiss ETA 256.041 movement quartz movement IC,https://www.aliexpress.com/item/1005008973995214.html,,,82.39,82.39,82.39,AUD,,3 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S8564ae828c564b1da49105faae8cc0d5F.jpg,,,,Watch movement parts circuit board Swiss ETA 256.041 movement quartz movement IC
aliexpress.com,eta 256.041 movement,256.041 256 041 Watch movement parts circuit board Swiss ETA movement quartz movement New Original In Stock 256.041,https://www.aliexpress.com/item/1005006774297374.html,,,83.69 - 98.46,83.69,98.46,AUD,,6 sold,,,//ae-pic-a1.aliexpress-media.com/kf/S39eb74a4166d49878aa80122ae87721fi.jpg,,,,256.041 256 041 Watch movement parts circuit board Swiss ETA movement quartz movement New Original In Stock 256.041
aliexpress.com,eta 280.002 movement,Swiss Original ETA 280.002 Movement 2-Hand Quartz Movement 280002 Watchmaker Watch Movement Parts,https://www.aliexpress.com/item/1005005968454835.html,,,106.99 - 213.98,106.99,213.98,AUD,,16 sold,3,,//ae-pic-a1.aliexpress-media.com/kf/Sb4a9ee46027a4425b07f08ce456896ebW.jpg,,,,Swiss Original ETA 280.002 Movement 2-Hand Quartz Movement 280002 Watchmaker Watch Movement Parts
aliexpress.com,eta 280.002 movement,"New Swiss Original ETA 280.002 Movement 280002 Quartz Movement 2Hands, with A Total Height of Approximately 2.9mm Watch Movement",https://www.aliexpress.com/item/1005006153854190.html,,,104.69 - 209.38,104.69,209.38,AUD,,3 sold,,,//ae-pic-a1.aliexpress-media.com/kf/S9354ed383c474e8ca124685359026061Y.jpg,,,,"New Swiss Original ETA 280.002 Movement 280002 Quartz Movement 2Hands, with A Total Height of Approximately 2.9mm Watch Movement"
aliexpress.com,eta 280.002 movement,ETA 280.002 Movement 280002 High Needle Quartz Movement 1376 Substitute H3 Overall Height Approximately 3.25mm Watch Movement,https://www.aliexpress.com/item/1005006154043223.html,,,105.69 - 211.38,105.69,211.38,AUD,,7 sold,5,,//ae-pic-a1.aliexpress-media.com/kf/S94b4aa14f1354a02be3d31ad2689380ak.jpg,,,,ETA 280.002 Movement 280002 High Needle Quartz Movement 1376 Substitute H3 Overall Height Approximately 3.25mm Watch Movement
aliexpress.com,eta 280.002 movement,Black/Silver 39.7mm Watch Steel Case FIT VK63 Movement Case Watch Accessories fits for 20mm Strap VK63 Movement Dial Hands,https://www.aliexpress.com/item/1005006844081659.html,,,41.39 - 43.61,41.39,43.61,AUD,,179 sold,4.4,,//ae-pic-a1.aliexpress-media.com/kf/S86bf70b9a91a4f2d96b2850f84c6940fZ.jpg,,,,Black/Silver 39.7mm Watch Steel Case FIT VK63 Movement Case Watch Accessories fits for 20mm Strap VK63 Movement Dial Hands
